node_id,label,x,y,z,radius,parent_id,type
3341,0,14804.0,35310.0,26722.0,18.2843,3340,slab
3342,0,14784.0,35290.0,26742.0,10.0,3341,slab
3343,6,14764.0,35290.0,26742.0,10.0,3342,end
3344,0,15604.0,35670.0,24902.0,18.2843,2679,slab
3345,0,15604.0,35690.0,24902.0,18.2843,3344,slab
3346,0,15604.0,35710.0,24902.0,10.0,3345,slab
3347,0,15604.0,35730.0,24902.0,10.0,3346,slab
3348,6,15624.0,35770.0,24902.0,30.0,3347,end
3349,0,16104.0,36070.0,25182.0,10.0,2669,slab
3350,0,16124.0,36050.0,25202.0,30.0,3349,slab
3351,0,16164.0,36070.0,25242.0,10.0,3350,slab
3352,0,16184.0,36070.0,25242.0,10.0,3351,slab
3353,6,16204.0,36070.0,25262.0,10.0,3352,end
3354,0,16124.0,36750.0,25582.0,18.2843,2039,slab
3355,0,16104.0,36730.0,25582.0,18.2843,3354,slab
3356,0,16084.0,36710.0,25602.0,10.0,3355,slab
3357,0,16064.0,36710.0,25602.0,10.0,3356,slab
3358,6,16044.0,36710.0,25622.0,10.0,3357,end
3359,0,15564.0,37150.0,25902.0,30.0,1639,slab
3360,0,15604.0,37150.0,25862.0,10.0,3359,slab
3361,0,15624.0,37170.0,25822.0,30.0,3360,slab
3362,0,15664.0,37170.0,25802.0,18.2843,3361,slab
3363,6,15684.0,37190.0,25782.0,10.0,3362,end
3364,0,16724.0,36630.0,25562.0,10.0,2556,slab
3365,0,16724.0,36630.0,25542.0,10.0,3364,slab
3366,0,16724.0,36630.0,25522.0,10.0,3365,slab
3367,0,16724.0,36630.0,25502.0,10.0,3366,slab
3368,6,16724.0,36610.0,25482.0,10.0,3367,end
3369,0,16224.0,36970.0,25902.0,10.0,2689,slab
3370,0,16224.0,36950.0,25922.0,10.0,3369,slab
3371,0,16224.0,36930.0,25942.0,18.2843,3370,slab
3372,0,16224.0,36910.0,25962.0,18.2843,3371,slab
3373,6,16244.0,36890.0,25982.0,10.0,3372,end
3374,0,16784.0,36530.0,25722.0,18.2843,1189,slab
3375,0,16784.0,36510.0,25702.0,10.0,3374,slab
3376,0,16784.0,36490.0,25682.0,18.2843,3375,slab
3377,0,16804.0,36470.0,25662.0,10.0,3376,slab
3378,6,16824.0,36450.0,25642.0,10.0,3377,end
3379,0,14644.0,35410.0,25962.0,18.2843,582,slab
3380,0,14644.0,35410.0,25942.0,18.2843,3379,slab
3381,0,14664.0,35390.0,25922.0,10.0,3380,slab
3382,0,14664.0,35390.0,25902.0,10.0,3381,slab
3383,6,14664.0,35390.0,25882.0,10.0,3382,end
3384,0,15024.0,34710.0,25682.0,18.2843,1551,slab
3385,0,15024.0,34710.0,25702.0,10.0,3384,slab
3386,0,15044.0,34710.0,25722.0,18.2843,3385,slab
3387,0,15044.0,34690.0,25742.0,10.0,3386,slab
3388,6,15044.0,34690.0,25762.0,10.0,3387,end
3389,0,15504.0,36590.0,26502.0,10.0,2837,slab
3390,0,15524.0,36610.0,26502.0,10.0,3389,slab
3391,0,15544.0,36630.0,26502.0,18.2843,3390,slab
3392,0,15564.0,36650.0,26522.0,10.0,3391,slab
3393,6,15584.0,36670.0,26522.0,10.0,3392,end
3394,0,14684.0,35430.0,26162.0,18.2843,2935,slab
3395,0,14664.0,35430.0,26142.0,18.2843,3394,slab
3396,0,14644.0,35430.0,26142.0,10.0,3395,slab
3397,0,14624.0,35410.0,26142.0,18.2843,3396,slab
3398,6,14584.0,35390.0,26122.0,30.0,3397,end
3399,0,15584.0,34890.0,25402.0,10.0,805,slab
3400,0,15564.0,34890.0,25382.0,10.0,3399,slab
3401,0,15544.0,34890.0,25362.0,18.2843,3400,slab
3402,0,15544.0,34870.0,25342.0,10.0,3401,slab
3403,6,15544.0,34870.0,25322.0,10.0,3402,end
3404,5,15345.0,35359.2,25942.0,54.4581,2705,branch
3405,0,15444.0,35290.0,25962.0,18.2843,3404,slab
3406,0,15484.0,35270.0,25982.0,30.0,3405,slab
3407,0,15524.0,35250.0,26022.0,10.0,3406,slab
3408,6,15524.0,35230.0,26022.0,10.0,3407,end
3409,0,15764.0,35970.0,24462.0,10.0,2714,slab
3410,0,15784.0,35990.0,24462.0,10.0,3409,slab
3411,0,15804.0,36010.0,24442.0,18.2843,3410,slab
3412,0,15824.0,36030.0,24442.0,18.2843,3411,slab
3413,6,15844.0,36050.0,24442.0,10.0,3412,end
3414,0,15584.0,35330.0,24282.0,18.2843,1730,slab
3415,0,15584.0,35310.0,24282.0,10.0,3414,slab
3416,0,15584.0,35290.0,24282.0,10.0,3415,slab
3417,0,15564.0,35270.0,24282.0,18.2843,3416,slab
3418,6,15564.0,35250.0,24282.0,10.0,3417,end
3419,5,15587.6,34687.7,25633.6,40.6157,1503,branch
3420,0,15624.0,34670.0,25582.0,10.0,3419,slab
3421,0,15624.0,34650.0,25562.0,18.2843,3420,slab
3422,0,15624.0,34650.0,25542.0,18.2843,3421,slab
3423,6,15644.0,34650.0,25522.0,10.0,3422,end
3424,0,14784.0,35230.0,26222.0,18.2843,574,slab
3425,0,14784.0,35210.0,26222.0,10.0,3424,slab
3426,0,14784.0,35190.0,26222.0,10.0,3425,slab
3427,0,14784.0,35170.0,26222.0,10.0,3426,slab
3428,6,14764.0,35130.0,26222.0,30.0,3427,end
3429,0,16084.0,35850.0,24702.0,18.2843,1821,slab
3430,0,16064.0,35870.0,24682.0,10.0,3429,slab
3431,0,16044.0,35870.0,24682.0,10.0,3430,slab
3432,0,16024.0,35870.0,24682.0,10.0,3431,slab
3433,6,16004.0,35870.0,24662.0,10.0,3432,end
3434,5,16504.0,36737.7,26274.2,65.1604,915,branch
3435,5,16504.0,36810.0,26322.0,46.5685,3434,branch
3436,0,16584.0,36830.0,26362.0,30.0,3435,slab
3437,0,16604.0,36810.0,26382.0,10.0,3436,slab
3438,6,16604.0,36810.0,26402.0,10.0,3437,end
3439,0,14764.0,34930.0,26022.0,18.2843,1459,slab
3440,0,14764.0,34950.0,26022.0,10.0,3439,slab
3441,0,14764.0,34970.0,26022.0,10.0,3440,slab
3442,0,14744.0,34990.0,26022.0,18.2843,3441,slab
3443,6,14724.0,35010.0,26022.0,10.0,3442,end
3444,0,16264.0,35790.0,24682.0,10.0,1819,slab
3445,0,16264.0,35770.0,24682.0,10.0,3444,slab
3446,0,16264.0,35750.0,24682.0,10.0,3445,slab
3447,0,16264.0,35710.0,24682.0,30.0,3446,slab
3448,6,16264.0,35670.0,24682.0,30.0,3447,end
3449,0,16244.0,35950.0,24582.0,18.2843,1818,slab
3450,0,16224.0,35950.0,24582.0,10.0,3449,slab
3451,0,16204.0,35970.0,24582.0,18.2843,3450,slab
3452,0,16184.0,35990.0,24562.0,10.0,3451,slab
3453,6,16164.0,35990.0,24542.0,10.0,3452,end
3454,0,14984.0,35090.0,26282.0,10.0,570,slab
3455,0,14984.0,35090.0,26302.0,10.0,3454,slab
3456,0,14964.0,35090.0,26322.0,10.0,3455,slab
3457,0,14944.0,35070.0,26342.0,10.0,3456,slab
3458,6,14924.0,35050.0,26362.0,10.0,3457,end
3459,0,14864.0,34530.0,26382.0,18.2843,2066,slab
3460,0,14844.0,34550.0,26382.0,18.2843,3459,slab
3461,0,14824.0,34570.0,26362.0,10.0,3460,slab
3462,0,14804.0,34570.0,26362.0,10.0,3461,slab
3463,6,14784.0,34570.0,26342.0,10.0,3462,end
3464,0,15124.0,34450.0,26122.0,10.0,1297,slab
3465,0,15124.0,34470.0,26122.0,10.0,3464,slab
3466,0,15124.0,34490.0,26102.0,18.2843,3465,slab
3467,0,15124.0,34510.0,26082.0,10.0,3466,slab
3468,6,15124.0,34530.0,26082.0,10.0,3467,end
3469,0,14904.0,34430.0,26302.0,18.2843,2065,slab
3470,0,14884.0,34410.0,26302.0,10.0,3469,slab
3471,0,14884.0,34390.0,26302.0,10.0,3470,slab
3472,0,14884.0,34370.0,26322.0,10.0,3471,slab
3473,6,14884.0,34350.0,26342.0,10.0,3472,end
3474,0,15204.0,34250.0,26222.0,18.2843,1296,slab
3475,0,15184.0,34230.0,26222.0,10.0,3474,slab
3476,0,15184.0,34210.0,26222.0,10.0,3475,slab
3477,0,15184.0,34190.0,26222.0,10.0,3476,slab
3478,6,15184.0,34170.0,26222.0,10.0,3477,end
3479,0,16584.0,35790.0,26442.0,30.0,1130,slab
3480,0,16524.0,35770.0,26442.0,10.0,3479,slab
3481,0,16504.0,35750.0,26442.0,18.2843,3480,slab
3482,0,16464.0,35750.0,26442.0,30.0,3481,slab
3483,6,16424.0,35710.0,26462.0,10.0,3482,end
3484,0,15264.0,34410.0,26162.0,18.2843,1295,slab
3485,0,15284.0,34410.0,26142.0,10.0,3484,slab
3486,0,15304.0,34430.0,26122.0,18.2843,3485,slab
3487,0,15324.0,34430.0,26102.0,18.2843,3486,slab
3488,6,15344.0,34430.0,26102.0,10.0,3487,end
3489,0,15204.0,34310.0,26322.0,50.0,1293,slab
3490,5,15264.0,34230.0,26322.0,30.0,3489,branch
3491,0,15304.0,34190.0,26362.0,18.2843,3490,slab
3492,0,15324.0,34170.0,26362.0,10.0,3491,slab
3493,6,15344.0,34170.0,26362.0,10.0,3492,end
3494,0,16404.0,35210.0,24622.0,18.2843,2083,slab
3495,0,16404.0,35210.0,24602.0,10.0,3494,slab
3496,0,16384.0,35190.0,24582.0,18.2843,3495,slab
3497,0,16364.0,35190.0,24562.0,18.2843,3496,slab
3498,6,16324.0,35170.0,24542.0,30.0,3497,end
3499,0,16144.0,35430.0,26122.0,18.2843,754,slab
3500,0,16124.0,35430.0,26142.0,10.0,3499,slab
3501,0,16104.0,35410.0,26162.0,18.2843,3500,slab
3502,0,16084.0,35410.0,26182.0,10.0,3501,slab
3503,6,16064.0,35410.0,26202.0,10.0,3502,end
3504,0,15204.0,34530.0,26422.0,34.7214,1291,slab
3505,0,15204.0,34570.0,26482.0,10.0,3504,slab
3506,0,15204.0,34590.0,26502.0,18.2843,3505,slab
3507,0,15224.0,34610.0,26522.0,10.0,3506,slab
3508,6,15224.0,34630.0,26522.0,10.0,3507,end
3509,0,16764.0,34770.0,26122.0,46.5685,1841,slab
3510,0,16864.0,34770.0,26102.0,18.2843,3509,slab
3511,0,16884.0,34750.0,26082.0,10.0,3510,slab
3512,0,16904.0,34750.0,26082.0,10.0,3511,slab
3513,6,16924.0,34750.0,26082.0,10.0,3512,end
3514,0,16784.0,34930.0,26122.0,30.0,1841,slab
3515,0,16804.0,34950.0,26102.0,10.0,3514,slab
3516,0,16804.0,34950.0,26082.0,10.0,3515,slab
3517,0,16804.0,34950.0,26062.0,10.0,3516,slab
3518,6,16784.0,34950.0,26042.0,10.0,3517,end
3519,0,16564.0,35090.0,26662.0,30.0,475,slab
3520,0,16604.0,35090.0,26682.0,10.0,3519,slab
3521,0,16624.0,35090.0,26682.0,18.2843,3520,slab
3522,0,16644.0,35090.0,26682.0,18.2843,3521,slab
3523,6,16664.0,35070.0,26682.0,10.0,3522,end
3524,0,15284.0,36910.0,27602.0,18.2843,15,slab
3525,0,15324.0,36950.0,27602.0,34.7214,3524,slab
3526,0,15404.0,37030.0,27602.0,30.0,3525,slab
3527,0,15424.0,37050.0,27582.0,30.0,3526,slab
3528,6,15464.0,37070.0,27602.0,30.0,3527,end
3529,0,5144.0,22250.0,17002.0,46.5685,1005,slab
3530,5,5161.56,22214.9,17107.4,103.718,3529,branch
3531,0,5284.0,22210.0,17142.0,70.0,3530,slab
3532,6,5364.0,22230.0,17102.0,46.5685,3531,end
3533,0,4904.0,23050.0,15622.0,50.0,423,slab
3534,0,4924.0,23090.0,15702.0,62.111,3533,slab
3535,0,4984.0,23130.0,15822.0,53.2456,3534,slab
3536,6,5064.0,23210.0,15922.0,30.0,3535,end
3537,5,4969.16,22447.7,15710.1,56.1742,417,branch
3538,0,5004.0,22510.0,15782.0,30.0,3537,slab
3539,0,5024.0,22550.0,15802.0,18.2843,3538,slab
3540,6,5044.0,22570.0,15802.0,10.0,3539,end
3541,0,14824.0,14690.0,11222.0,46.5685,1111,slab
3542,0,14804.0,14770.0,11182.0,30.0,3541,slab
3543,0,14804.0,14770.0,11142.0,18.2843,3542,slab
3544,6,14824.0,14770.0,11122.0,10.0,3543,end
3545,0,14904.0,35850.0,24902.0,10.0,3088,slab
3546,0,14884.0,35830.0,24882.0,18.2843,3545,slab
3547,0,14864.0,35810.0,24862.0,10.0,3546,slab
3548,6,14864.0,35790.0,24862.0,10.0,3547,end
3549,0,14984.0,35810.0,25042.0,10.0,670,slab
3550,0,14984.0,35790.0,25062.0,18.2843,3549,slab
3551,0,14984.0,35770.0,25082.0,18.2843,3550,slab
3552,6,14964.0,35750.0,25082.0,10.0,3551,end
3553,0,15644.0,36850.0,25142.0,10.0,1336,slab
3554,0,15644.0,36830.0,25142.0,10.0,3553,slab
3555,0,15624.0,36810.0,25142.0,10.0,3554,slab
3556,6,15604.0,36790.0,25142.0,10.0,3555,end
3557,0,15664.0,36930.0,25202.0,18.2843,1335,slab
3558,0,15664.0,36950.0,25222.0,18.2843,3557,slab
3559,0,15684.0,36970.0,25242.0,18.2843,3558,slab
3560,6,15704.0,36990.0,25262.0,10.0,3559,end
3561,0,15284.0,36810.0,25622.0,18.2843,2427,slab
3562,0,15264.0,36830.0,25602.0,18.2843,3561,slab
3563,0,15264.0,36830.0,25582.0,18.2843,3562,slab
3564,6,15264.0,36810.0,25562.0,10.0,3563,end
3565,0,15844.0,36930.0,25122.0,18.2843,1333,slab
3566,0,15864.0,36910.0,25122.0,10.0,3565,slab
3567,0,15884.0,36910.0,25122.0,10.0,3566,slab
3568,6,15904.0,36910.0,25122.0,10.0,3567,end
3569,0,15164.0,35970.0,24982.0,18.2843,666,slab
3570,0,15164.0,35970.0,25002.0,18.2843,3569,slab
3571,0,15184.0,35990.0,25022.0,10.0,3570,slab
3572,6,15204.0,36010.0,25042.0,10.0,3571,end
3573,0,16684.0,36730.0,25282.0,10.0,935,slab
3574,0,16684.0,36710.0,25282.0,18.2843,3573,slab
3575,0,16684.0,36690.0,25302.0,18.2843,3574,slab
3576,6,16704.0,36670.0,25322.0,10.0,3575,end
3577,0,14884.0,35730.0,26502.0,10.0,1054,slab
3578,0,14864.0,35750.0,26502.0,18.2843,3577,slab
3579,0,14844.0,35770.0,26502.0,18.2843,3578,slab
3580,6,14824.0,35790.0,26502.0,10.0,3579,end
3581,0,15624.0,35450.0,25062.0,10.0,2900,slab
3582,0,15624.0,35450.0,25082.0,10.0,3581,slab
3583,0,15604.0,35470.0,25102.0,18.2843,3582,slab
3584,6,15584.0,35470.0,25122.0,10.0,3583,end
3585,0,15484.0,35890.0,24922.0,34.7214,2255,slab
3586,0,15504.0,35930.0,24942.0,34.7214,3585,slab
3587,0,15484.0,35970.0,24962.0,18.2843,3586,slab
3588,6,15464.0,35970.0,24962.0,10.0,3587,end
3589,0,15484.0,36490.0,25702.0,10.0,2241,slab
3590,0,15504.0,36510.0,25682.0,10.0,3589,slab
3591,0,15524.0,36530.0,25662.0,10.0,3590,slab
3592,6,15544.0,36550.0,25642.0,10.0,3591,end
3593,0,14364.0,34950.0,25742.0,18.2843,1476,slab
3594,0,14364.0,34950.0,25722.0,18.2843,3593,slab
3595,0,14384.0,34930.0,25702.0,10.0,3594,slab
3596,6,14404.0,34930.0,25682.0,10.0,3595,end
3597,0,15904.0,37070.0,25402.0,30.0,1325,slab
3598,0,15864.0,37050.0,25402.0,18.2843,3597,slab
3599,0,15844.0,37030.0,25402.0,18.2843,3598,slab
3600,6,15824.0,37010.0,25402.0,10.0,3599,end
3601,0,15124.0,36670.0,25782.0,30.0,1709,slab
3602,0,15104.0,36650.0,25762.0,10.0,3601,slab
3603,0,15084.0,36650.0,25742.0,10.0,3602,slab
3604,6,15064.0,36650.0,25722.0,10.0,3603,end
3605,0,15184.0,36630.0,26542.0,18.2843,1789,slab
3606,0,15184.0,36610.0,26562.0,10.0,3605,slab
3607,0,15184.0,36610.0,26582.0,10.0,3606,slab
3608,6,15184.0,36610.0,26602.0,10.0,3607,end
3609,0,16644.0,36490.0,25822.0,10.0,1190,slab
3610,0,16624.0,36490.0,25822.0,18.2843,3609,slab
3611,0,16604.0,36470.0,25822.0,10.0,3610,slab
3612,6,16584.0,36450.0,25822.0,10.0,3611,end
3613,0,15184.0,34290.0,25482.0,18.2843,1916,slab
3614,0,15164.0,34290.0,25462.0,10.0,3613,slab
3615,0,15144.0,34290.0,25462.0,10.0,3614,slab
3616,6,15124.0,34290.0,25462.0,10.0,3615,end
3617,0,15404.0,35790.0,24642.0,10.0,653,slab
3618,0,15384.0,35790.0,24662.0,18.2843,3617,slab
3619,0,15364.0,35790.0,24682.0,18.2843,3618,slab
3620,6,15344.0,35810.0,24682.0,10.0,3619,end
3621,0,15904.0,35910.0,24662.0,30.0,2280,slab
3622,0,15864.0,35890.0,24662.0,18.2843,3621,slab
3623,0,15844.0,35870.0,24662.0,18.2843,3622,slab
3624,6,15804.0,35850.0,24662.0,30.0,3623,end
3625,0,16164.0,37130.0,25662.0,10.0,1319,slab
3626,0,16164.0,37150.0,25662.0,10.0,3625,slab
3627,0,16164.0,37170.0,25642.0,18.2843,3626,slab
3628,6,16144.0,37190.0,25622.0,10.0,3627,end
3629,0,16264.0,36710.0,25722.0,18.2843,2036,slab
3630,0,16244.0,36690.0,25722.0,18.2843,3629,slab
3631,0,16224.0,36670.0,25742.0,10.0,3630,slab
3632,6,16224.0,36650.0,25742.0,10.0,3631,end
3633,0,16824.0,36870.0,26162.0,10.0,2332,slab
3634,0,16844.0,36890.0,26182.0,10.0,3633,slab
3635,0,16844.0,36910.0,26202.0,10.0,3634,slab
3636,6,16844.0,36930.0,26222.0,10.0,3635,end
3637,0,15404.0,35650.0,24562.0,30.0,652,slab
3638,0,15384.0,35630.0,24582.0,30.0,3637,slab
3639,0,15404.0,35610.0,24622.0,10.0,3638,slab
3640,6,15424.0,35610.0,24642.0,10.0,3639,end
3641,0,16204.0,37010.0,25822.0,18.2843,1318,slab
3642,0,16204.0,37030.0,25842.0,10.0,3641,slab
3643,0,16204.0,37030.0,25862.0,10.0,3642,slab
3644,6,16224.0,37050.0,25882.0,10.0,3643,end
3645,0,15824.0,37130.0,26062.0,10.0,1635,slab
3646,0,15824.0,37130.0,26042.0,10.0,3645,slab
3647,0,15824.0,37130.0,26022.0,18.2843,3646,slab
3648,6,15784.0,37110.0,26002.0,30.0,3647,end
3649,0,16184.0,36010.0,24222.0,30.0,2343,slab
3650,0,16204.0,36050.0,24242.0,18.2843,3649,slab
3651,0,16224.0,36070.0,24242.0,10.0,3650,slab
3652,6,16224.0,36090.0,24242.0,10.0,3651,end
3653,0,15504.0,36410.0,26202.0,30.0,2829,slab
3654,0,15484.0,36450.0,26162.0,18.2843,3653,slab
3655,0,15464.0,36470.0,26142.0,10.0,3654,slab
3656,6,15464.0,36490.0,26122.0,10.0,3655,end
3657,0,15804.0,37070.0,26162.0,18.2843,1634,slab
3658,0,15784.0,37050.0,26162.0,18.2843,3657,slab
3659,0,15764.0,37030.0,26182.0,10.0,3658,slab
3660,6,15764.0,37010.0,26182.0,10.0,3659,end
3661,0,15904.0,35670.0,25022.0,10.0,2944,slab
3662,0,15904.0,35650.0,25022.0,10.0,3661,slab
3663,0,15904.0,35630.0,25022.0,10.0,3662,slab
3664,6,15904.0,35610.0,25022.0,10.0,3663,end
3665,0,15404.0,36770.0,26382.0,10.0,1784,slab
3666,0,15404.0,36790.0,26362.0,18.2843,3665,slab
3667,0,15404.0,36810.0,26362.0,18.2843,3666,slab
3668,6,15404.0,36830.0,26362.0,10.0,3667,end
3669,0,15844.0,37090.0,26242.0,18.2843,1633,slab
3670,0,15844.0,37070.0,26262.0,18.2843,3669,slab
3671,0,15844.0,37050.0,26282.0,10.0,3670,slab
3672,6,15844.0,37030.0,26302.0,10.0,3671,end
3673,0,15424.0,34930.0,25362.0,18.2843,2958,slab
3674,0,15424.0,34910.0,25342.0,18.2843,3673,slab
3675,0,15404.0,34890.0,25342.0,18.2843,3674,slab
3676,6,15384.0,34870.0,25322.0,10.0,3675,end
3677,5,14977.8,34694.6,26775.8,27.3122,1701,branch
3678,0,15024.0,34710.0,26822.0,18.2843,3677,slab
3679,0,15044.0,34730.0,26822.0,18.2843,3678,slab
3680,6,15064.0,34750.0,26822.0,10.0,3679,end
3681,0,15804.0,35770.0,24742.0,30.0,1061,slab
3682,0,15784.0,35730.0,24762.0,18.2843,3681,slab
3683,0,15784.0,35710.0,24762.0,10.0,3682,slab
3684,6,15784.0,35670.0,24782.0,30.0,3683,end
3685,0,15764.0,35970.0,24702.0,30.0,2276,slab
3686,0,15784.0,35990.0,24722.0,10.0,3685,slab
3687,0,15804.0,36010.0,24742.0,30.0,3686,slab
3688,6,15824.0,36030.0,24762.0,30.0,3687,end
3689,0,15364.0,35330.0,24302.0,10.0,2514,slab
3690,0,15364.0,35370.0,24302.0,30.0,3689,slab
3691,0,15364.0,35410.0,24282.0,18.2843,3690,slab
3692,6,15384.0,35430.0,24282.0,10.0,3691,end
3693,5,15661.3,35955.3,24414.0,44.9854,2715,branch
3694,0,15644.0,35990.0,24362.0,34.7214,3693,slab
3695,0,15744.0,36030.0,24282.0,46.5685,3694,slab
3696,6,15784.0,36030.0,24242.0,34.7214,3695,end
3697,0,16044.0,36890.0,26222.0,18.2843,1631,slab
3698,0,16024.0,36870.0,26222.0,10.0,3697,slab
3699,0,16024.0,36850.0,26222.0,10.0,3698,slab
3700,6,16024.0,36830.0,26222.0,10.0,3699,end
3701,0,15604.0,34150.0,26222.0,30.0,1935,slab
3702,0,15584.0,34130.0,26202.0,10.0,3701,slab
3703,0,15564.0,34130.0,26202.0,10.0,3702,slab
3704,6,15544.0,34110.0,26182.0,10.0,3703,end
3705,0,16664.0,35870.0,26262.0,46.5685,767,slab
3706,0,16724.0,35910.0,26282.0,34.7214,3705,slab
3707,0,16784.0,35930.0,26282.0,46.5685,3706,slab
3708,6,16864.0,35950.0,26242.0,34.7214,3707,end
3709,0,15184.0,34710.0,25642.0,10.0,2724,slab
3710,0,15164.0,34690.0,25622.0,10.0,3709,slab
3711,0,15164.0,34670.0,25622.0,10.0,3710,slab
3712,6,15164.0,34650.0,25622.0,10.0,3711,end
3713,0,14604.0,34950.0,25702.0,30.0,883,slab
3714,0,14604.0,34910.0,25662.0,10.0,3713,slab
3715,0,14604.0,34890.0,25662.0,10.0,3714,slab
3716,6,14584.0,34870.0,25662.0,10.0,3715,end
3717,0,14844.0,34690.0,25842.0,10.0,1547,slab
3718,0,14864.0,34670.0,25862.0,10.0,3717,slab
3719,0,14884.0,34670.0,25882.0,10.0,3718,slab
3720,6,14904.0,34650.0,25902.0,10.0,3719,end
3721,0,14844.0,35410.0,26302.0,10.0,576,slab
3722,0,14864.0,35410.0,26322.0,10.0,3721,slab
3723,0,14864.0,35410.0,26342.0,10.0,3722,slab
3724,6,14864.0,35390.0,26362.0,10.0,3723,end
3725,0,16564.0,36710.0,26142.0,18.2843,2325,slab
3726,0,16584.0,36690.0,26142.0,10.0,3725,slab
3727,0,16604.0,36670.0,26142.0,10.0,3726,slab
3728,6,16624.0,36650.0,26142.0,10.0,3727,end
3729,5,15685.5,35396.7,26761.3,54.4332,1757,branch
3730,5,15677.0,35425.6,26761.6,44.7827,3729,branch
3731,0,15644.0,35510.0,26762.0,10.0,3730,slab
3732,6,15644.0,35530.0,26762.0,10.0,3731,end
3733,0,16884.0,36330.0,26362.0,10.0,1137,slab
3734,0,16884.0,36350.0,26362.0,10.0,3733,slab
3735,0,16884.0,36370.0,26362.0,10.0,3734,slab
3736,6,16884.0,36390.0,26362.0,10.0,3735,end
3737,0,15624.0,34970.0,25642.0,30.0,802,slab
3738,0,15664.0,34990.0,25662.0,18.2843,3737,slab
3739,0,15684.0,34990.0,25662.0,18.2843,3738,slab
3740,6,15704.0,35010.0,25662.0,10.0,3739,end
3741,0,15729.0,36435.0,26542.0,49.714,493,slab
3742,0,15784.0,36490.0,26542.0,46.5685,3741,slab
3743,0,15844.0,36570.0,26522.0,18.2843,3742,slab
3744,6,15844.0,36590.0,26522.0,10.0,3743,end
3745,0,14904.0,35270.0,26162.0,10.0,573,slab
3746,0,14904.0,35290.0,26142.0,18.2843,3745,slab
3747,0,14924.0,35310.0,26122.0,10.0,3746,slab
3748,6,14924.0,35330.0,26122.0,10.0,3747,end
3749,0,16064.0,35510.0,26462.0,30.0,2523,slab
3750,0,16064.0,35470.0,26462.0,10.0,3749,slab
3751,0,16064.0,35450.0,26462.0,10.0,3750,slab
3752,6,16084.0,35430.0,26442.0,10.0,3751,end
3753,0,16364.0,35790.0,26082.0,10.0,763,slab
3754,0,16384.0,35810.0,26062.0,18.2843,3753,slab
3755,0,16404.0,35830.0,26042.0,18.2843,3754,slab
3756,6,16424.0,35830.0,26042.0,10.0,3755,end
3757,0,14904.0,34630.0,26362.0,10.0,2069,slab
3758,0,14904.0,34650.0,26342.0,10.0,3757,slab
3759,0,14904.0,34670.0,26322.0,10.0,3758,slab
3760,6,14904.0,34690.0,26302.0,10.0,3759,end
3761,5,16635.6,35924.2,24630.4,47.1011,2290,branch
3762,0,16724.0,36010.0,24642.0,30.0,3761,slab
3763,0,16744.0,36030.0,24662.0,10.0,3762,slab
3764,6,16744.0,36030.0,24682.0,10.0,3763,end
3765,0,16524.0,36510.0,26522.0,50.0,2752,slab
3766,0,16584.0,36490.0,26522.0,18.2843,3765,slab
3767,0,16604.0,36490.0,26502.0,10.0,3766,slab
3768,6,16624.0,36490.0,26502.0,10.0,3767,end
3769,0,15024.0,34410.0,26062.0,10.0,2373,slab
3770,0,15024.0,34430.0,26062.0,10.0,3769,slab
3771,0,15024.0,34470.0,26042.0,30.0,3770,slab
3772,6,14984.0,34510.0,26062.0,10.0,3771,end
3773,0,14904.0,35170.0,26142.0,18.2843,571,slab
3774,0,14884.0,35190.0,26122.0,10.0,3773,slab
3775,0,14884.0,35190.0,26102.0,10.0,3774,slab
3776,6,14884.0,35210.0,26082.0,10.0,3775,end
3777,0,16404.0,35910.0,24722.0,30.0,2289,slab
3778,0,16364.0,35950.0,24722.0,18.2843,3777,slab
3779,0,16344.0,35970.0,24722.0,18.2843,3778,slab
3780,6,16324.0,35990.0,24722.0,10.0,3779,end
3781,0,16724.0,35190.0,24362.0,10.0,1272,slab
3782,0,16724.0,35210.0,24342.0,10.0,3781,slab
3783,0,16724.0,35230.0,24322.0,10.0,3782,slab
3784,6,16704.0,35250.0,24302.0,10.0,3783,end
3785,0,15724.0,36050.0,26582.0,18.2843,490,slab
3786,0,15704.0,36010.0,26582.0,18.2843,3785,slab
3787,0,15684.0,35990.0,26562.0,10.0,3786,slab
3788,6,15684.0,35970.0,26562.0,10.0,3787,end
3789,0,14944.0,34330.0,26402.0,18.2843,1692,slab
3790,0,14924.0,34330.0,26402.0,18.2843,3789,slab
3791,0,14904.0,34330.0,26402.0,10.0,3790,slab
3792,6,14884.0,34330.0,26402.0,10.0,3791,end
3793,0,15484.0,35090.0,26662.0,10.0,1752,slab
3794,0,15464.0,35070.0,26682.0,10.0,3793,slab
3795,0,15464.0,35010.0,26702.0,30.0,3794,slab
3796,6,15484.0,34950.0,26722.0,62.111,3795,end
3797,0,15984.0,35650.0,24402.0,10.0,640,slab
3798,0,16004.0,35670.0,24422.0,18.2843,3797,slab
3799,0,16024.0,35690.0,24442.0,18.2843,3798,slab
3800,6,16044.0,35690.0,24442.0,10.0,3799,end
3801,0,16424.0,35950.0,24642.0,18.2843,2288,slab
3802,0,16424.0,35970.0,24642.0,10.0,3801,slab
3803,0,16424.0,35990.0,24642.0,18.2843,3802,slab
3804,6,16444.0,36010.0,24642.0,10.0,3803,end
3805,5,16149.9,35753.4,26119.0,37.3241,760,branch
